level_1_description,Название технического места,eo_code,eo_description,mvz,level_2_description,operation_start_date,operation_finish_date,avearage_day_operation_hours
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000009823,Редуктор бортовой правый,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы CAT 785C,100000010272,Компьютер промышл. бортовой Trax-10 LP,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000010308,Кузов,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000021251,Компьютер промышл. бортовой Trax-10 LP,1213011320.0,Цех тяжелой техники,20.03.2020,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000009821,ДВС SDA16V159-3,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000006410,Самосвал карьерный HD1500-8 №1623,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000010310,Кузов,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000021291,Компьютер промышл. бортовой Trax-10 LP,1213011320.0,Цех тяжелой техники,22.03.2020,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000009831,ДВС SDA16V159-3,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000006409,Самосвал карьерный HD1500-8 №1622,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000009827,Редуктор бортовой левый,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000010309,Кузов,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000021300,Компьютер промышл. бортовой Trax-10 LP,1213011320.0,Цех тяжелой техники,22.03.2020,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000009830,ДВС SDA16V159-3,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
Полюс Вернинское,Экскаваторы,100000006414,Экскаватор гидравл. PC400LC-7 №1210,1214011820.0,Рудоуправление (Карьер Вернинский),22.03.2019,,22.5
Полюс Вернинское,Экскаваторы,100000010250,Стрела,1214011820.0,Рудоуправление (Карьер Вернинский),22.03.2019,,22.5
Полюс Вернинское,Участок БВР,100000007096,Станок буровой SmartROC D65-10LF №1108,1211021420.0,Рудоуправление (Карьер Вернинский),31.05.2019,,22.5
Полюс Вернинское,Участок БВР,100000009403,Компьютер промышл. бортовой Trax-10 LP,1211021420.0,Рудоуправление (Карьер Вернинский),30.08.2018,,22.5
Полюс Вернинское,Участок БВР,100000010292,ДВС C15,1211021420.0,Рудоуправление (Карьер Вернинский),31.05.2019,,22.5
Полюс Вернинское,Экскаваторы,100000007087,Экскаватор электрический WK-20 №1220,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000021523,Компьютер промышл. бортовой Trax-10 HP,1212011520.0,Рудоуправление (Карьер Вернинский),01.11.2017,,22.5
Полюс Вернинское,Экскаваторы,100000025391,ЭД асинх  YJ13L3,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025392,ЭД асинх  YJ13L3,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025393,ЭД асинх YJ13L4,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025394,ЭД асинх YE2-132S,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025395,ЭД асинх YE2-90S,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025396,ЭД асинх  M2BAX 100LB 4,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025397,ЭД асинх  M2BAX 100LB 4,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025398,ЭД асинх YX3-121M-4,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025399,ЭД асинх DYP-132S-4G,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025400,ЭД асинх HM2-100L-8,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025401,ЭД асинх YJ56E,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025402,ЭД асинх YJ56E,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025403,ЭД асинх YJ142A,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025404,ЭД асинх 1LE0002-1BC2 3-3FA4 132M,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025405,ЭД асинх 1LE0002-1BC2 3-3FA4 132M,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025406,ЭД асинх YJ80A1,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Экскаваторы,100000025407,ЭД асинх YJ80A1,1212011520.0,Рудоуправление (Карьер Вернинский),30.06.2019,,22.5
Полюс Вернинское,Участок БВР,100000009842,ДВС C27,1211021520.0,Рудоуправление (Карьер Вернинский),10.12.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009793,Редуктор бортовой правый,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000007090,Автогрейдер 18M3 1501,1245111823.0,Колонна автотранспорта общего назначения,01.09.2019,,22.5
